archivo,d1_mean_0,d1_mean_1,d1_mean_2,d1_mean_3,d1_mean_4,d1_mean_5,d1_mean_6,d1_mean_7,d1_mean_8,d1_mean_9,d1_mean_10,d1_mean_11,d1_mean_12,d1_mean_13,d1_mean_14,d1_mean_15,d1_mean_16,d1_mean_17,d1_mean_18,d1_mean_19,d1_std_0,d1_std_1,d1_std_2,d1_std_3,d1_std_4,d1_std_5,d1_std_6,d1_std_7,d1_std_8,d1_std_9,d1_std_10,d1_std_11,d1_std_12,d1_std_13,d1_std_14,d1_std_15,d1_std_16,d1_std_17,d1_std_18,d1_std_19,d2_mean_0,d2_mean_1,d2_mean_2,d2_mean_3,d2_mean_4,d2_mean_5,d2_mean_6,d2_mean_7,d2_mean_8,d2_mean_9,d2_mean_10,d2_mean_11,d2_mean_12,d2_mean_13,d2_mean_14,d2_mean_15,d2_mean_16,d2_mean_17,d2_mean_18,d2_mean_19,d2_std_0,d2_std_1,d2_std_2,d2_std_3,d2_std_4,d2_std_5,d2_std_6,d2_std_7,d2_std_8,d2_std_9,d2_std_10,d2_std_11,d2_std_12,d2_std_13,d2_std_14,d2_std_15,d2_std_16,d2_std_17,d2_std_18,d2_std_19
615_Negative_male_25.wav,-5.1861445e-08,-3.4574295e-08,-1.1524765e-08,-1.4405956e-09,-1.5846553e-08,0.0,9.3638715e-09,-8.643574e-09,1.2965361e-08,7.202978e-10,-1.4405956e-09,1.1524765e-08,1.4405956e-09,4.321787e-09,1.4405956e-09,1.4405956e-09,-1.4405956e-09,-1.4405956e-08,5.7623826e-09,1.4405956e-09,29.222475,7.8194966,5.834735,3.426011,4.0644913,2.763511,2.5062451,1.7259427,2.3407664,1.4384711,0.8458531,2.1891587,1.1013335,1.3955607,0.84160006,1.1400015,1.1133473,1.7853518,1.0218109,0.9122608,-4.1489156e-07,-1.4405956e-09,1.4405956e-08,3.2413403e-09,-1.4405956e-09,-2.1608935e-09,2.8811913e-09,-7.923276e-09,-7.202978e-09,-2.5210425e-09,-2.7011169e-09,-4.321787e-09,-1.0804467e-09,-1.4405956e-09,2.5210425e-09,9.543946e-09,3.601489e-09,-5.4022337e-10,-1.6206702e-09,-4.6819357e-09,11.907542,3.7729354,2.7124414,1.6774943,2.0931015,1.3299978,1.3213693,0.9408092,1.5831913,0.76390195,0.59294385,0.9416502,0.6520202,0.60755074,0.6117051,0.797939,0.60858834,0.7611134,0.5685582,0.59049463
616_Negative_female_23.wav,0.006326486,0.0008149305,-0.008677843,-0.0022796101,0.007997974,0.0033545762,-0.0072059254,-0.0040597725,0.0065664453,0.004628857,-0.006133913,-0.005331715,0.005723388,0.006273055,-0.0050501707,-0.0073073367,0.0039401464,0.008129249,-0.002465185,-0.008477407,30.571156,12.541086,8.162506,5.488829,3.0834918,3.5907304,3.3554347,2.7429552,2.7914376,1.6275543,1.4884491,2.7189214,1.57342,1.9249119,1.7212273,1.8726696,1.3411094,1.4397452,1.381483,1.4574227,0.0004892918,-6.0353057e-05,-0.0008553322,2.3570281e-05,0.0012072838,0.00037241614,-0.0014379577,-0.0010684847,0.001278271,0.0017780847,-0.00069097494,-0.0021791775,-9.919476e-05,0.0021314463,0.0007557506,-0.001768428,-0.0010575585,0.0014006918,0.0010451133,-0.0012975213,14.658191,6.4356527,2.9311695,3.0354095,1.479469,2.0261376,1.7931114,1.5320948,1.5558155,1.078613,1.0929307,1.3399441,0.9200389,1.1530424,0.824,0.99289846,0.854193,0.73433167,0.7778387,0.8045716
617_Negative_male_29.wav,-0.0033033192,-0.00044039462,0.009766357,0.0203192,0.025797337,0.02333811,0.014063247,0.0029168173,-0.0043351282,-0.004731013,0.0008255095,0.008576872,0.01355785,0.012245082,0.0050053783,-0.004358413,-0.011284484,-0.012574761,-0.007717863,0.00034014723,32.431496,5.151245,4.0648117,3.123977,2.3371646,2.2180862,2.8028939,1.7211454,2.0773253,1.894416,1.6097704,1.4999646,1.317405,1.6938543,1.4141946,1.1033684,1.624624,1.3618953,1.5018972,1.0590334,-0.044187058,-0.060847767,-0.055689722,-0.046406686,-0.032762043,-0.016074132,0.00074684585,0.014505254,0.022936204,0.02540997,0.023341034,0.019521475,0.016345132,0.014643224,0.013887286,0.012805705,0.010153262,0.0058017834,0.0010480373,-0.0024649284,16.033522,2.7031362,1.9038231,2.0118241,1.5877962,1.1295989,1.6905836,1.142746,1.1750098,1.1756052,1.0714538,0.87561893,0.9094395,1.0009087,0.8000275,0.7624555,0.90796447,0.7200297,0.85549784,0.7217882
61_Negative_female_47.wav,0.39999983,0.26371786,-0.08403785,-0.095412016,-0.045834888,-0.01590967,-0.049069617,-0.0835376,-0.05633146,-0.04985376,-0.060239013,-0.06344883,-0.02842069,0.015716178,0.039330848,0.050556596,0.013210749,-0.031714547,-0.049374703,-0.037596375,20.181492,6.891483,7.1464653,3.7942567,6.005027,2.3504915,3.1099064,2.4707828,2.767196,1.6501065,1.7560744,2.853079,3.3561537,1.7537477,1.4693611,1.1918017,1.6222117,1.5635444,1.4570248,1.3794649,-0.030158198,-0.042319797,-0.05326523,-0.057916835,-0.050819844,-0.039717995,-0.023303986,-0.02519231,-0.019333865,-0.022408726,-0.0357644,-0.00993846,0.0017051147,0.019591648,0.044176057,0.010852368,0.0057504727,0.024049437,0.009330782,-0.0013061328,10.554643,4.013292,3.0422752,2.0559928,2.70052,1.1414874,2.0111773,1.4353194,1.6299641,1.1503243,1.4109082,1.8292469,1.8538263,1.3968135,1.1719729,0.7678707,1.0335922,1.0354494,0.93609077,1.0185944
620_Negative_male_30.wav,0.46532267,0.14728917,-0.048806477,0.089467175,-0.02988877,0.04192218,-0.01396575,0.009361327,-0.0002826512,-0.01708805,0.008878765,-0.019406384,0.009710541,-0.013044737,-0.0043190955,-0.015061079,-0.009148771,-0.0022432148,-0.013348331,-0.0036575675,32.468647,9.94806,6.4757204,4.9352255,3.7102256,2.6907482,3.0729692,1.7878114,1.4157342,1.5591677,1.028581,1.8238771,1.1832596,1.7440197,0.9747459,1.6119949,0.8511779,1.1129164,1.0841136,0.9350537,0.1547652,0.037870713,-0.030644376,0.014894033,-0.022600705,0.004374624,-0.011817396,0.004232146,-0.0028482347,-0.0055280826,0.0008997649,-0.0010962114,0.011696522,-0.0024495483,0.006626022,-0.0026109486,-0.0060703396,-0.004783902,-0.0073984647,-0.0024124072,14.7509985,5.317618,3.4341955,2.9123874,2.1158834,1.6223586,1.8090043,1.0559039,0.88531244,0.978168,0.68354845,1.1696963,0.91472286,1.0450144,0.6495302,0.9171205,0.65415204,0.6033956,0.6492734,0.6213174
621_Negative_male_26.wav,-0.08644128,-0.103689924,-0.06313189,-0.03116473,-0.025373114,-0.03700839,-0.04328096,-0.029666383,-0.0010465182,0.024828138,0.03280757,0.021885091,0.004700156,-0.004126755,-0.0006197265,0.0069224923,0.008454276,0.0027347517,-0.0034868757,-0.00453049,27.985914,8.446198,7.664382,3.4142492,3.2158198,2.2125971,2.8805208,2.0832129,2.1645937,1.7591317,1.8629011,1.5634357,1.2341125,1.3127762,0.9125708,1.3736864,0.92589706,0.9546293,1.005261,0.86649156,0.06736552,0.07888642,0.043288503,0.015858417,0.012179571,0.024137147,0.031092273,0.019963712,-0.00485969,-0.027510472,-0.034536436,-0.025139831,-0.010589192,-0.0037097791,-0.0076638698,-0.014695964,-0.015736133,-0.009825122,-0.0031594008,-0.000777246,10.640699,3.7714903,3.252719,2.3253243,1.6728743,1.4074395,1.752846,1.3179879,1.0075873,1.0958598,1.1557533,0.8827865,0.7796007,0.60873973,0.4837634,0.84371597,0.6048523,0.48526973,0.59351975,0.49883345
622_Negative_male_29.wav,0.08544297,-0.06693547,-0.19632465,-0.017617555,0.004434911,-0.13197792,-0.059006765,0.07598107,0.07434682,0.06519173,0.07952563,0.08865762,0.09680401,0.025514016,-0.050695464,-0.012421408,0.004333859,-0.064197116,-0.08831954,-0.08438641,25.298317,6.977847,6.1560163,3.2524981,3.1520154,2.1827052,1.7510505,2.2517118,1.5747045,2.2526467,1.8566606,2.0622423,1.8973641,1.4758532,1.4690703,0.9644663,1.3048615,1.3519177,1.219758,1.2645216,0.2632291,0.16034831,-0.09815885,-0.082752645,-0.051932536,-0.08289697,-0.028439643,0.016321583,-0.003994352,-0.0051330347,-0.022612497,-0.053249937,-0.037103742,-0.027111642,-0.017794551,0.03480722,0.043061364,-0.009829086,-0.021970028,0.0010204245,13.001375,4.0164857,3.49504,1.7678652,1.6091404,1.4388065,1.2435795,1.2757802,0.93596876,1.2230401,1.1172659,1.2859751,1.060794,0.9537048,0.86280626,0.5947825,0.983898,1.0471524,0.85564756,0.9274666
623_Negative_male_28.wav,0.010960261,0.022905668,0.03437527,0.03234641,0.022654116,0.024292698,0.031864088,0.030961772,0.021221647,0.0046031377,-0.013151308,-0.026731173,-0.037959106,-0.03895564,-0.026442012,-0.0147951245,-0.0073756226,-0.004103899,-0.01292868,-0.022553751,26.29454,6.4558163,4.9000607,4.762194,4.375498,3.0087318,2.8703718,2.1508646,1.9163902,1.5045842,1.7798984,1.7645348,1.343521,1.915631,1.4739361,1.3928186,1.1944914,1.9326246,1.3562423,1.0925784,0.05404508,0.06699442,0.05194549,0.045519333,0.039936464,0.026209446,0.009978239,0.0004073009,-0.0009952163,-0.0013893942,-0.0063435235,-0.011208613,-0.012869559,-0.01664418,-0.022620574,-0.025808433,-0.026526073,-0.023291327,-0.012790866,-0.0018902844,11.286275,3.031813,2.8478885,2.4452922,2.3274071,1.3461186,1.6346489,1.3134366,1.074224,0.9826975,1.117846,0.9530772,0.85148257,1.1127882,0.9341004,0.8647698,0.70868003,0.9838073,0.9463718,0.7525563
624_Negative_female_15.wav,-0.1668004,-0.1708609,-0.12929875,-0.118252836,-0.08837309,-0.06950625,-0.009142243,0.001914232,-0.016366033,0.0058931448,0.019407166,-0.0065636993,-0.013360824,0.0012475755,-0.017936261,-0.012424486,-0.0047706985,-0.025508702,-0.037711985,-0.03951778,18.297312,7.6406183,4.386163,4.5234723,3.820152,2.632806,2.6370063,2.4514766,2.3571937,2.2977607,1.8456092,1.8610289,1.881671,1.7761966,1.5454373,1.8398257,1.4863721,1.4112082,1.7981616,1.4527429,-0.7912171,-0.4029231,-0.00601604,-0.07654143,0.03370863,-0.0786101,0.052960806,0.029657286,0.024590364,0.05515206,0.020678567,0.0025857603,0.002423382,0.053356238,-0.012940551,0.020729639,0.017336344,0.000107958054,-0.0067768767,-0.040560573,9.260163,5.100553,2.1421795,2.3533094,1.7237195,1.5260744,1.5151424,1.660631,1.4845117,1.6052043,1.2676133,1.0966595,1.2122942,1.3017597,1.1137125,0.9442205,0.9289544,1.0735204,1.0917816,0.8582012
626_Negative_male_28.wav,-1.3089648e-07,9.3497485e-09,-1.0518467e-08,-9.3497485e-09,0.0,-1.7530778e-09,-5.843593e-10,-1.1833275e-08,4.6748743e-09,7.8888505e-09,5.8435927e-09,-1.1687186e-09,-5.8435927e-09,2.9217964e-09,-1.1687186e-09,2.9217964e-09,-3.5061556e-09,3.5061556e-09,-3.7983354e-09,5.843593e-10,29.934387,6.964468,8.677303,3.789561,4.198027,3.4961247,2.1237729,2.5300014,1.6807834,1.800126,1.3323144,1.4606763,1.6427827,1.9282442,1.4917119,1.2559205,1.1032752,1.2600713,1.0872188,1.0041245,1.1219698e-07,1.8699497e-08,4.6748743e-09,-1.1687185e-08,1.1687185e-08,-5.8435927e-09,-2.3374371e-09,2.9217964e-10,-4.090515e-09,-2.3374371e-09,5.8435927e-09,2.3374371e-09,-5.8435927e-09,1.4608982e-09,3.5061556e-09,-1.7530778e-09,-3.213976e-09,2.3374371e-09,0.0,5.843593e-10,14.724596,4.542875,3.8536885,2.2877233,2.0484304,1.8457801,1.0385511,1.3841121,1.0253985,1.1978563,0.897375,1.1843182,1.1660326,1.1840668,0.85854775,0.78799474,0.69390213,0.8337894,0.71365756,0.7096783
628_Negative_male_38.wav,0.25638837,0.087830245,0.010868706,-0.01575548,-0.039955642,-0.02097693,-0.0020569905,0.02318007,0.019570576,0.008007344,0.021482391,0.03265951,-0.019294865,-0.043508872,-0.029858079,-0.036584955,-0.037156846,-0.0010811491,0.025260169,0.043370247,25.081858,4.8850346,3.417414,2.0694876,2.129766,2.4032845,3.186716,2.7208185,2.2045789,1.6541078,1.4356784,1.618521,1.5525192,1.541916,1.6688681,1.3529592,1.350233,1.3138406,1.3816899,1.1405848,0.046667065,0.03869563,0.04024577,-0.0035983184,-0.016136093,0.004217809,0.033612125,0.05980062,0.033095133,-0.030761829,-0.0124548,-0.00031738725,-0.030283134,-0.032230288,-0.0060008876,0.018339524,0.023705015,0.0312126,0.042637598,0.021747762,9.99743,2.2080295,1.4199058,1.0199788,0.98472446,1.2942333,1.6600869,1.4172033,0.99131656,1.0271653,0.9062962,0.75987214,0.83270055,0.96333027,0.7690091,0.6697666,0.7846323,0.70702463,0.72936344,0.66071934
629_Negative_female_25.wav,-0.03234817,-0.05423633,-0.050568916,-0.058836456,-0.042494997,-0.045870747,-0.019167103,-0.0064191935,-0.015678411,0.0136144245,-0.02245488,-0.0068000033,-0.009843286,-0.016985748,0.0071266885,-0.0025465093,0.0031195278,0.0029692024,-0.010186135,0.002331449,26.616364,8.243805,4.396642,3.1480777,2.8655663,2.1531901,1.6393294,2.0427074,1.8977804,2.1214633,1.434027,1.3122194,1.4548666,1.0574398,0.8736973,0.96032757,1.206315,0.9797947,0.9063758,0.8903082,0.027510144,-0.0058208536,0.025129676,0.02657356,0.0056886743,0.028120179,-0.0013919496,0.0005762534,-0.0040852684,-0.009988758,-0.0006504686,0.0028179546,0.0039805193,0.013010336,-0.0022727496,0.0022361877,-0.00597214,-0.010430192,0.003501117,-0.00097433355,11.588365,3.8408072,2.2951052,2.0663953,2.00201,1.3034705,1.0884539,1.1494222,1.1472528,1.3702499,0.97012424,0.88127345,0.9686441,0.6678306,0.65699005,0.68120956,0.72941095,0.6683872,0.5667715,0.55750054
62_Negative_male_38.wav,-2.6855326e-07,-1.595366e-08,-3.5452576e-09,-8.863144e-10,3.5452576e-09,2.6589433e-09,5.9826224e-09,-1.7726288e-09,1.7726288e-09,6.647358e-09,5.5394653e-09,-2.6589433e-09,1.7726288e-09,-8.863144e-09,0.0,1.9942075e-09,-2.6589433e-09,-4.431572e-10,-1.3294716e-09,-1.107893e-09,22.973024,6.9634933,6.054656,3.799327,3.4283035,2.1525729,2.612688,1.689679,2.009642,1.7792475,1.6241103,1.5618525,1.14377,1.5080125,0.7566649,1.48769,1.1852419,1.2101263,0.87076235,1.1666479,-3.1707899e-07,-5.3178866e-09,4.2543093e-08,-7.0905153e-09,0.0,-7.0905153e-09,-3.5452576e-09,1.3294716e-08,8.863144e-10,-5.3178866e-09,-4.431572e-09,0.0,8.863144e-10,-4.431572e-10,8.863144e-10,1.7726288e-09,-2.215786e-09,5.3178866e-09,6.647358e-09,2.215786e-09,10.14751,3.5210123,2.562578,1.8912061,1.47038,0.9442105,1.2318102,1.0726322,0.83185834,0.9145989,0.97113377,0.9999988,0.9011431,0.87112945,0.54541224,0.80822086,0.52385783,0.7904672,0.5841249,0.43388218
630_Negative_male_21.wav,0.15612455,-0.07518546,0.006431296,0.09302899,-0.09573894,0.025349699,-0.022707406,0.00908822,-0.038285762,-0.033798788,0.018879501,-0.03956355,0.024245832,0.00041140037,0.0113731865,0.0036417567,-0.009069921,0.009864357,-0.00911827,0.005659107,27.67531,10.549948,5.820588,3.1175365,4.1442013,2.1516902,2.481685,2.4487612,3.0841777,2.0304186,1.8010269,1.8864217,1.5600655,1.6881964,1.3217427,1.5998832,1.3057185,1.9452133,1.3827844,1.5018494,0.08608199,-0.02796517,0.0040398953,0.05344925,-0.04692155,0.0041259755,-0.005647771,-0.0002434853,-0.02215598,-0.021148305,-0.002507838,-0.018342732,0.0050810943,0.0022379826,0.011904584,-0.0056793704,-0.0063154246,0.0012749776,-0.004525231,0.008617412,10.804814,4.572843,2.2276108,1.806596,1.9882053,1.1950144,1.1475508,1.2624255,1.3983929,0.9721759,1.100512,0.8948726,1.0545528,0.8664882,0.68882173,0.8592135,0.81511736,0.8185263,0.6395622,0.8163199
631_Negative_male_33.wav,0.15797919,-0.23038228,-0.011701687,0.11155394,-0.07013732,-0.12575488,-0.010614112,-0.009652911,-0.078401245,0.037111036,0.07515775,0.09003598,-0.042184833,-0.13654341,-0.03255854,0.01850277,-0.024921127,-0.025500562,-0.014019167,-0.05442368,25.841097,5.598698,5.1156387,3.9091349,2.3007205,2.8152237,2.762148,1.9518404,1.9106874,2.132899,1.6364201,1.1632574,1.512805,1.5970191,1.3488938,1.4174907,1.140313,1.5388571,1.0553888,1.4759828,-0.23780124,0.06666221,-0.27666494,0.06617702,-0.04123335,-0.122065105,0.08890648,-0.0019332235,0.00998116,0.08198142,0.060980063,0.01777513,0.024537316,-0.05393952,0.048659157,0.0064758915,0.04355427,-0.016064258,0.02055531,0.02238686,9.7337,2.4600077,3.0006814,1.9656383,1.3209666,1.7379162,1.1015155,1.1752255,1.0848094,1.2383173,1.146584,0.726761,0.83292186,1.0245951,0.86276335,0.6475089,0.59273696,0.8792055,0.62787294,0.76464176
632_Negative_male_25.wav,-2.2689649e-07,0.0,-1.4181031e-08,-1.0635773e-08,0.0,-1.4181031e-08,-2.8362061e-08,8.863144e-09,-7.0905153e-09,-3.5452576e-09,7.0905153e-09,7.0905153e-09,0.0,0.0,-7.0905153e-09,0.0,0.0,1.7726288e-09,-7.0905153e-09,0.0,29.24772,9.142743,5.495968,2.907933,3.7768695,4.4099483,4.5782228,2.4342573,3.0740712,1.6285411,1.7964069,1.8392469,1.443327,1.414535,0.94065994,1.8457867,0.91876245,1.0251269,1.1013749,1.2147639,-7.2677784e-07,-1.7726288e-08,-3.190732e-08,1.7726288e-09,7.97683e-09,-3.5452576e-09,1.0635773e-08,8.863144e-09,3.5452576e-09,8.863144e-09,-1.7726288e-09,-7.97683e-09,1.7726288e-09,1.7726288e-09,1.7726288e-09,-8.863144e-10,-3.5452576e-09,5.4286757e-09,0.0,4.431572e-09,12.829921,4.1547027,2.6768358,2.0682168,1.8350115,1.7288599,2.176946,1.3899529,1.533582,1.0556015,1.2017908,1.23734,0.9698809,0.7803289,0.6418685,0.91571486,0.64427835,0.54053265,0.753063,0.6193498
633_Negative_male_19.wav,-0.010553103,-0.009160754,0.0035708344,0.013416633,0.013338599,0.0045156847,-0.005373644,-0.009037128,-0.0053733485,0.0006036952,0.0029961057,0.00029311702,-0.0039166934,-0.004882801,-0.001262283,0.0038215343,0.0058397166,0.002966948,-0.0024302173,-0.0059668687,32.68009,7.0920835,8.657707,3.3052197,5.8595667,3.9599485,4.032336,3.5265057,3.495262,2.1243613,2.4723346,2.167542,1.9715706,1.7681545,1.5838513,1.5896178,1.715725,1.8318673,1.1850871,1.4876628,-0.019344289,-0.016930599,0.0060401894,0.023567269,0.022799984,0.0060629877,-0.012109034,-0.017759444,-0.008764888,0.004775271,0.010433003,0.004318602,-0.006456692,-0.011094746,-0.0050417474,0.0062832837,0.012731002,0.008490534,-0.0030298615,-0.012373694,12.014527,3.759432,3.350856,1.9882207,2.203611,1.7172273,1.7834445,1.6058017,1.4834937,1.289098,1.310331,1.205749,1.0553406,0.9807746,0.8447397,0.8517216,1.0020854,0.936637,0.7505533,0.94685644
634_Negative_male_30.wav,0.03736683,0.007026858,-0.0026566805,0.002712557,-0.010125483,0.002813845,-0.011470068,0.009162274,0.0074074,-0.008823704,0.0057836426,0.0027485741,-0.0016642193,-0.021432634,-0.016332801,-0.0060995985,-0.014507793,0.0007356173,0.013909001,0.013962413,25.18203,4.935244,5.7019773,2.618536,2.8465104,1.8475657,2.2510636,1.6157055,3.0582802,1.4098651,1.1823648,1.5402511,1.1814914,1.360467,1.1116815,1.1710438,1.0779847,1.144228,1.3522636,1.1669687,-0.039209206,-0.0078022047,0.0014574096,-0.0037221008,0.010539343,-0.0026912577,0.012929742,-0.0093384925,-0.008713912,0.0074139345,-0.00727673,-0.00258546,0.0022917697,0.022512564,0.016950585,0.0070516816,0.01598488,0.000121182646,-0.013453486,-0.014872676,9.359512,2.1553867,2.3634825,1.6547724,1.1157813,1.0173205,0.9818345,0.9546639,1.2406074,0.8995919,0.91325104,0.9150819,0.7404338,0.6906073,0.664802,0.64338523,0.6026626,0.60142326,0.6629003,0.6315909
635_Negative_female_29.wav,0.010818887,0.01604726,0.016864462,0.015994342,0.0144442795,0.014205794,0.014743256,0.013951636,0.011886443,0.010684306,0.010826539,0.010342838,0.0083429795,0.0066327243,0.006574125,0.0067394353,0.0054775467,0.0038411801,0.0037213038,0.0045055365,25.718971,12.140274,9.719247,3.4559848,3.7508335,3.7107441,3.6378028,1.820346,2.8964717,2.0067668,2.0574708,1.8087678,1.8375825,1.4175111,1.1337721,1.2934616,1.5559809,0.8358797,1.0028149,1.4778628,0.0071330634,0.009569795,0.008938664,0.009307363,0.00997074,0.009613863,0.008597767,0.008266077,0.008520014,0.007982777,0.0064603635,0.005322739,0.005131547,0.0047305995,0.0033985996,0.0022186313,0.0022254807,0.0026240998,0.0022324328,0.0015677167,12.231386,5.7486906,4.1179037,2.2620404,2.1028068,2.1975253,1.9904056,1.0744523,1.585559,1.3853444,1.0506699,0.8648501,0.9330721,0.8600949,0.6997548,0.8433018,0.9005673,0.60543543,0.76433146,0.7438493
636_Negative_female_40.wav,-0.33283198,-0.1700031,0.015403874,-0.047210265,0.017270423,-0.0009637479,-0.017290583,-0.017204862,0.007441893,0.0019489882,-0.013278917,0.0005201883,-0.01959541,-0.016986141,-0.023289137,-0.007071072,-0.006967357,-0.017907964,0.005225652,0.0004623489,26.3008,10.74357,10.2121525,10.258802,6.3724556,6.747634,5.3868637,5.3463416,4.1594586,4.755094,3.3435965,2.599771,2.0900533,2.6409488,2.3417466,2.6001148,2.6742027,2.1648586,1.9824458,1.8855542,-0.33108228,-0.2406904,-0.05632058,-0.04580961,-0.01779919,-0.037384253,0.0069711753,0.0021905063,-0.010276771,0.007724627,0.0063919895,0.011430759,0.0070441426,0.017076723,0.013647061,0.0063002,0.008664876,0.014198267,0.007629641,0.0062680584,12.596314,5.015193,4.7893963,4.7950587,3.1232479,3.0513046,2.9280822,2.6125042,2.2871144,2.3345015,1.6977586,1.6347902,1.1491759,1.4737461,1.346262,1.3516104,1.4143312,1.2412277,1.0307428,1.0294514
637_Negative_male_42.wav,8.9232685e-08,0.0,0.0,-1.1154086e-08,0.0,5.577043e-09,1.1154086e-08,2.7885214e-09,-1.1154086e-08,-2.7885214e-09,0.0,0.0,8.365564e-09,0.0,0.0,5.577043e-09,1.3942607e-09,-2.091391e-09,2.7885214e-09,0.0,21.607452,7.693593,6.8648806,3.826206,2.0073893,3.9926505,3.1204846,1.924749,1.6359216,1.2865387,1.8987373,1.170696,0.9845904,1.3392357,1.0052615,0.7816811,1.3403693,0.6834732,0.82967484,0.7453269,-8.9232685e-08,-2.7885214e-09,-5.577043e-09,-2.7885214e-09,8.365564e-09,0.0,-8.365564e-09,-1.3942607e-09,-6.9713035e-10,0.0,-4.182782e-09,-3.4856518e-10,-6.9713035e-10,0.0,3.4856518e-10,-4.182782e-09,-7.668434e-09,-6.9713035e-10,1.3942607e-09,6.9713035e-10,10.032413,2.748074,2.3604908,2.2577512,1.5786698,2.403174,2.0831401,0.8922779,0.78017724,0.7552016,1.1505957,0.64203656,0.6322703,0.66576123,0.6205951,0.6185728,0.8789155,0.578034,0.51077545,0.45020992
638_Negative_male_25.wav,0.33662897,0.34317875,0.10733397,-0.010213849,-0.006392517,0.014555934,0.0046522263,-0.0062043257,0.0046104267,0.018829852,0.032213844,0.0388074,0.01863724,-0.016700113,-0.037326634,-0.0320911,-0.01280033,0.0020795574,0.006349673,0.0034744504,20.18077,4.6588726,5.2694597,2.8310862,4.096274,3.5627375,2.9495835,2.1213815,2.4577787,2.5325284,1.9653736,1.889481,1.2259284,1.2554018,1.3040206,1.3078218,1.4854438,1.4486233,1.14066,1.061026,-0.0955605,-0.108699515,-0.07197786,-0.05113416,-0.025354492,-0.012527763,-0.020071188,-0.024051104,-0.021365708,-0.010668572,0.013738932,0.03478845,0.034335844,0.020654418,0.0077491365,0.0020037713,0.009197651,0.016403213,0.010146141,0.00788974,11.244863,3.2147942,3.0632162,1.8380457,2.0873737,1.6619616,1.9144795,1.2281376,1.620856,1.4758329,1.1337588,1.1924746,0.9554197,0.88778037,0.8266963,0.8830296,0.8633014,0.85699093,0.7445936,0.8134344
63_Negative_male_55.wav,-0.029524421,0.027112689,0.08573165,0.0037876691,-0.03753641,0.0044125146,-0.036283027,-0.06804873,-0.027803535,-0.008700972,0.015301462,0.03873427,0.019596944,-0.0018427164,0.0041111405,0.02629561,0.018872106,-0.017277617,0.001688632,0.022681655,27.928503,5.6197524,8.031859,4.4620323,5.6824718,2.9215515,5.5261583,2.5227046,2.3835208,1.6908853,1.8361808,1.6448196,1.7608864,1.4866252,2.1089761,2.016074,1.6011676,1.4814804,1.2018791,1.1189123,-0.23130351,-0.017125208,0.18748699,0.014975417,0.039999247,0.041765504,-0.06866424,-0.043080397,-0.01075143,-0.019863278,-0.011376166,0.01079812,0.028943058,0.009666461,0.0030104949,0.024200633,0.013048728,-0.022440644,-0.016791016,0.010878956,10.916193,2.5767703,3.9264174,2.2124357,2.9206274,1.5450042,2.3097289,1.293891,1.4522364,1.1385604,1.2214059,1.0563548,1.0205936,0.8789287,1.156838,1.2560589,0.8800142,1.009988,0.71082157,0.7737988
641_Negative_male_23.wav,-0.001863143,-0.0030612666,-0.004016617,-0.004712357,-0.0043600868,-0.0026443284,6.0642466e-05,0.0028528466,0.004755469,0.0052094003,0.004335936,0.0028299445,0.0015520217,0.0010522043,0.0012905317,0.0017035147,0.0015682017,0.00045182774,-0.0015080291,-0.0036455218,28.663818,8.450432,5.4249644,3.4966123,5.85123,3.406199,4.6055307,1.971744,3.0636826,2.0362558,2.0379534,1.9067228,1.0697559,1.8289258,1.4046632,1.645342,1.2405335,1.0024649,1.0776899,0.9346151,-0.007329436,-0.009963779,-0.008655727,-0.0062336097,-0.0026372706,0.0018177278,0.0063942093,0.010130677,0.012198899,0.012239192,0.010493525,0.0076608816,0.004551784,0.001727361,-0.0006844673,-0.002904962,-0.005214615,-0.007636553,-0.009787794,-0.010995859,11.283698,3.5991707,2.3776736,2.032597,2.2412395,1.4945656,2.1126912,0.99434257,1.7733752,1.2859809,1.1269357,1.0304574,0.61949956,0.8110433,0.6629213,0.77061856,0.617446,0.5732704,0.56176096,0.64242506
642_Negative_female_26.wav,-0.00012454137,-8.843302e-05,8.657973e-05,0.00017567685,9.030176e-05,-8.472064e-05,-0.00017564595,-9.219415e-05,8.2849976e-05,0.00017560735,9.400256e-05,-8.092718e-05,-0.00017550118,-9.580759e-05,7.901018e-05,0.00017537376,9.762999e-05,-7.70565e-05,-0.00017522945,-9.940993e-05,29.299671,11.441527,8.492065,4.6186256,4.025719,3.2981312,3.4414535,3.4225116,2.2516074,1.894784,1.4989603,1.6092812,1.8033831,1.8119924,1.0770934,1.2981243,1.579749,1.4671097,1.164967,1.6251897,0.000113143615,8.04349e-05,-7.871867e-05,-0.00015972693,-8.21241e-05,7.701789e-05,0.00015968567,8.377614e-05,-7.530745e-05,-0.0001596304,-8.546003e-05,7.356951e-05,0.00015955222,8.711062e-05,-7.1824805e-05,-0.00015943495,-8.8751556e-05,7.005645e-05,0.00015930801,9.036933e-05,12.720231,5.9832215,3.2822375,2.4834437,2.0999815,1.8165399,1.7767472,1.66003,1.3269075,0.9730618,0.91092634,0.93471825,1.1674451,0.8520812,0.8321021,0.7964913,0.84380335,0.8031161,0.7266753,1.0754335
